5.781250000000000000e-01,5.703125000000000000e-01,1.955000000000000140e-02,8.249999999999999955e-04
5.781250000000000000e-01,5.937500000000000000e-01,5.499999999999999681e-03,1.124999999999999915e-03
5.468750000000000000e-01,6.328125000000000000e-01,6.250000000000000347e-03,7.249999999999999500e-04
5.468750000000000000e-01,6.093750000000000000e-01,5.649999999999999641e-03,7.249999999999999500e-04
5.234375000000000000e-01,5.000000000000000000e-01,2.999999999999999737e-04,1.025000000000000086e-03
5.468750000000000000e-01,6.171875000000000000e-01,5.174999999999999913e-03,8.750000000000000182e-04
5.234375000000000000e-01,5.390625000000000000e-01,3.249999999999999851e-04,1.224999999999999960e-03
5.390625000000000000e-01,5.703125000000000000e-01,5.675000000000000357e-03,1.975000000000000193e-03
5.156250000000000000e-01,6.015625000000000000e-01,5.000000000000000240e-05,1.374999999999999920e-03
5.234375000000000000e-01,4.921875000000000000e-01,2.374999999999999941e-03,2.524999999999999901e-03
5.390625000000000000e-01,5.390625000000000000e-01,2.874999999999999951e-03,2.200000000000000133e-03
5.156250000000000000e-01,5.468750000000000000e-01,1.499999999999999869e-04,9.749999999999999552e-04
4.843750000000000000e-01,5.078125000000000000e-01,7.499999999999999343e-05,1.199999999999999895e-03
5.468750000000000000e-01,5.703125000000000000e-01,2.050000000000000173e-03,2.925000000000000083e-03
5.156250000000000000e-01,5.859375000000000000e-01,3.125000000000000173e-03,8.499999999999999526e-04
5.390625000000000000e-01,5.781250000000000000e-01,1.000000000000000048e-04,2.000000000000000042e-03
4.843750000000000000e-01,4.375000000000000000e-01,1.000000000000000048e-04,8.750000000000000182e-04
5.468750000000000000e-01,5.937500000000000000e-01,2.275000000000000112e-03,2.449999999999999921e-03
4.843750000000000000e-01,5.625000000000000000e-01,3.125000000000000173e-03,8.000000000000000383e-04
4.531250000000000000e-01,5.625000000000000000e-01,2.500000000000000120e-05,1.124999999999999915e-03
5.234375000000000000e-01,5.390625000000000000e-01,5.000000000000000240e-05,2.374999999999999941e-03
5.156250000000000000e-01,5.937500000000000000e-01,2.275000000000000112e-03,2.475000000000000203e-03
4.843750000000000000e-01,5.625000000000000000e-01,3.174999999999999871e-03,7.500000000000000156e-04
4.296875000000000000e-01,5.625000000000000000e-01,2.500000000000000120e-05,1.374999999999999920e-03
5.234375000000000000e-01,5.703125000000000000e-01,5.000000000000000240e-05,2.275000000000000112e-03
4.531250000000000000e-01,5.234375000000000000e-01,1.000000000000000048e-04,8.750000000000000182e-04
5.390625000000000000e-01,5.859375000000000000e-01,2.000000000000000042e-03,2.674999999999999861e-03
5.468750000000000000e-01,5.937500000000000000e-01,2.925000000000000083e-03,1.600000000000000077e-03
4.296875000000000000e-01,4.687500000000000000e-01,1.499999999999999869e-04,9.250000000000000409e-04
4.843750000000000000e-01,5.234375000000000000e-01,7.499999999999999343e-05,9.499999999999999981e-04
4.531250000000000000e-01,5.312500000000000000e-01,5.000000000000000240e-05,6.999999999999999929e-04
5.625000000000000000e-01,6.171875000000000000e-01,2.000000000000000042e-03,2.150000000000000001e-03
4.453125000000000000e-01,5.312500000000000000e-01,2.799999999999999972e-03,8.249999999999999955e-04
5.781250000000000000e-01,6.093750000000000000e-01,1.000000000000000048e-04,2.024999999999999890e-03
4.218750000000000000e-01,5.546875000000000000e-01,1.000000000000000048e-04,1.075000000000000001e-03
4.843750000000000000e-01,5.234375000000000000e-01,0.000000000000000000e+00,5.749999999999999903e-04
5.625000000000000000e-01,6.171875000000000000e-01,2.125000000000000153e-03,2.050000000000000173e-03
5.781250000000000000e-01,4.921875000000000000e-01,3.174999999999999871e-03,1.925000000000000062e-03
4.453125000000000000e-01,5.937500000000000000e-01,1.000000000000000048e-04,8.499999999999999526e-04
3.906250000000000000e-01,5.546875000000000000e-01,1.000000000000000048e-04,1.699999999999999905e-03
4.218750000000000000e-01,5.703125000000000000e-01,2.000000000000000096e-04,7.749999999999999728e-04
5.937500000000000000e-01,4.453125000000000000e-01,5.000000000000000240e-05,5.999999999999999474e-04
5.937500000000000000e-01,5.859375000000000000e-01,1.624999999999999925e-03,2.700000000000000143e-03
6.093750000000000000e-01,6.250000000000000000e-01,2.599999999999999881e-03,2.625000000000000163e-03
4.453125000000000000e-01,5.546875000000000000e-01,2.000000000000000096e-04,8.750000000000000182e-04
4.218750000000000000e-01,5.234375000000000000e-01,7.499999999999999343e-05,9.250000000000000409e-04
3.906250000000000000e-01,5.625000000000000000e-01,2.000000000000000096e-04,8.999999999999999754e-04
5.781250000000000000e-01,5.546875000000000000e-01,2.125000000000000153e-03,3.050000000000000194e-03
6.171875000000000000e-01,6.484375000000000000e-01,2.749999999999999840e-03,2.449999999999999921e-03
4.296875000000000000e-01,6.250000000000000000e-01,7.499999999999999343e-05,7.249999999999999500e-04
3.906250000000000000e-01,5.156250000000000000e-01,3.249999999999999851e-04,7.249999999999999500e-04
3.593750000000000000e-01,5.156250000000000000e-01,1.499999999999999869e-04,8.750000000000000182e-04
6.093750000000000000e-01,6.171875000000000000e-01,1.675000000000000057e-03,2.399999999999999790e-03
6.171875000000000000e-01,6.328125000000000000e-01,3.000000000000000062e-03,2.275000000000000112e-03
3.359375000000000000e-01,5.546875000000000000e-01,2.999999999999999737e-04,1.124999999999999915e-03
3.593750000000000000e-01,5.312500000000000000e-01,2.500000000000000120e-05,1.000000000000000021e-03
3.906250000000000000e-01,5.156250000000000000e-01,2.500000000000000120e-05,6.999999999999999929e-04
6.328125000000000000e-01,6.640625000000000000e-01,1.699999999999999905e-03,3.399999999999999811e-03
3.906250000000000000e-01,5.390625000000000000e-01,3.000000000000000062e-03,1.850000000000000082e-03
3.359375000000000000e-01,4.218750000000000000e-01,1.499999999999999869e-04,7.500000000000000156e-04
3.593750000000000000e-01,5.781250000000000000e-01,0.000000000000000000e+00,8.750000000000000182e-04
6.406250000000000000e-01,7.187500000000000000e-01,0.000000000000000000e+00,1.874999999999999931e-03
6.171875000000000000e-01,6.718750000000000000e-01,2.000000000000000042e-03,2.775000000000000123e-03
2.968750000000000000e-01,5.078125000000000000e-01,3.150000000000000022e-03,2.550000000000000183e-03
3.515625000000000000e-01,5.546875000000000000e-01,4.249999999999999763e-04,2.874999999999999951e-03
3.281250000000000000e-01,5.625000000000000000e-01,7.499999999999999343e-05,2.874999999999999951e-03
6.328125000000000000e-01,7.656250000000000000e-01,0.000000000000000000e+00,3.874999999999999972e-03
3.906250000000000000e-01,6.718750000000000000e-01,7.499999999999999343e-05,2.125000000000000153e-03
6.171875000000000000e-01,6.093750000000000000e-01,2.374999999999999941e-03,3.799999999999999992e-03
6.093750000000000000e-01,7.031250000000000000e-01,2.850000000000000103e-03,2.925000000000000083e-03
5.937500000000000000e-01,7.187500000000000000e-01,2.475000000000000203e-03,2.650000000000000012e-03
5.781250000000000000e-01,6.562500000000000000e-01,2.550000000000000183e-03,1.500000000000000031e-03
5.625000000000000000e-01,7.421875000000000000e-01,2.350000000000000092e-03,1.975000000000000193e-03
5.468750000000000000e-01,7.031250000000000000e-01,2.824999999999999820e-03,1.000000000000000021e-03
5.390625000000000000e-01,5.390625000000000000e-01,2.925000000000000083e-03,2.650000000000000012e-03
5.781250000000000000e-01,6.640625000000000000e-01,2.500000000000000052e-03,7.749999999999999728e-04
5.468750000000000000e-01,6.718750000000000000e-01,5.000000000000000240e-05,8.750000000000000182e-04
6.171875000000000000e-01,6.250000000000000000e-01,1.749999999999999982e-04,1.025000000000000086e-03
5.234375000000000000e-01,6.015625000000000000e-01,7.499999999999999343e-05,1.975000000000000193e-03
5.078125000000000000e-01,5.546875000000000000e-01,2.275000000000000112e-03,2.899999999999999800e-03
5.781250000000000000e-01,6.796875000000000000e-01,2.824999999999999820e-03,8.499999999999999526e-04
5.468750000000000000e-01,6.562500000000000000e-01,5.000000000000000240e-05,7.249999999999999500e-04
6.171875000000000000e-01,6.406250000000000000e-01,5.000000000000000240e-05,8.750000000000000182e-04
4.921875000000000000e-01,5.703125000000000000e-01,1.749999999999999982e-04,1.825000000000000016e-03
4.843750000000000000e-01,5.859375000000000000e-01,2.650000000000000012e-03,2.899999999999999800e-03
5.859375000000000000e-01,7.421875000000000000e-01,2.975000000000000214e-03,3.075000000000000042e-03
5.468750000000000000e-01,6.953125000000000000e-01,1.000000000000000048e-04,4.349999999999999700e-03
4.687500000000000000e-01,6.328125000000000000e-01,2.750000000000000166e-04,2.099999999999999870e-03
6.015625000000000000e-01,6.796875000000000000e-01,2.125000000000000153e-03,3.200000000000000153e-03
4.843750000000000000e-01,6.171875000000000000e-01,3.249999999999999851e-04,2.524999999999999901e-03
4.687500000000000000e-01,6.093750000000000000e-01,2.550000000000000183e-03,2.150000000000000001e-03
5.859375000000000000e-01,7.187500000000000000e-01,2.500000000000000120e-05,3.150000000000000022e-03
4.531250000000000000e-01,5.937500000000000000e-01,2.399999999999999790e-03,2.299999999999999961e-03
5.781250000000000000e-01,6.562500000000000000e-01,5.000000000000000240e-05,2.350000000000000092e-03
5.625000000000000000e-01,6.640625000000000000e-01,2.775000000000000123e-03,2.500000000000000052e-03
4.453125000000000000e-01,5.625000000000000000e-01,7.499999999999999343e-05,1.899999999999999996e-03
5.468750000000000000e-01,6.718750000000000000e-01,2.024999999999999890e-03,2.024999999999999890e-03
4.296875000000000000e-01,5.468750000000000000e-01,2.750000000000000166e-04,2.275000000000000112e-03
4.140625000000000000e-01,5.468750000000000000e-01,2.449999999999999921e-03,1.275000000000000092e-03
5.390625000000000000e-01,6.640625000000000000e-01,2.249999999999999938e-04,8.000000000000000383e-04
5.234375000000000000e-01,5.703125000000000000e-01,2.724999999999999992e-03,2.275000000000000112e-03
5.390625000000000000e-01,6.171875000000000000e-01,2.850000000000000103e-03,6.250000000000000130e-04
5.078125000000000000e-01,5.859375000000000000e-01,2.500000000000000120e-05,2.200000000000000133e-03
6.015625000000000000e-01,6.328125000000000000e-01,0.000000000000000000e+00,1.025000000000000086e-03
5.625000000000000000e-01,5.781250000000000000e-01,1.250000000000000026e-04,5.999999999999999474e-04
4.921875000000000000e-01,5.156250000000000000e-01,2.425000000000000072e-03,2.599999999999999881e-03
5.625000000000000000e-01,6.484375000000000000e-01,3.000000000000000062e-03,6.250000000000000130e-04
5.390625000000000000e-01,5.937500000000000000e-01,7.499999999999999343e-05,6.750000000000000357e-04
6.015625000000000000e-01,6.015625000000000000e-01,0.000000000000000000e+00,7.249999999999999500e-04
